SKU_ID,ASIN,Product_Title,Brand,Category,Seller_Name,MRP_INR,Selling_Price_INR,Base_Discount_%,Stock_Quantity,Rating,Total_Reviews,Is_Prime,Product_URL
RKWI-DOV-BEA-14779,B0G8LVSWYX,Dove Beauty & Hygiene Product (Pack of 3),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,1326.9,995.18,25.0,544,4.8,18370,True,https://www.amazon.in/dp/B0G8LVSWYX
RKWI-HIM-HEA-14780,B0SVN6FPS8,Himalaya Health & Wellness Product (500g),Himalaya,Health & Wellness,RK World InfoCom Private Limited,2044.34,1602.76,21.6,941,4.2,2813,True,https://www.amazon.in/dp/B0SVN6FPS8
RKWI-NIV-HOM-14781,B0AWVPIVGW,Nivea Home Care Product (100g),Nivea,Home Care,RK World InfoCom Private Limited,1410.67,1124.3,20.3,104,3.6,12722,True,https://www.amazon.in/dp/B0AWVPIVGW
RKWI-PON-BAB-14782,B01DSZZZXM,Pond's Baby Care Product (100g),Pond's,Baby Care,Appario Retail Private Ltd,587.89,553.2,5.9,660,4.6,12433,True,https://www.amazon.in/dp/B01DSZZZXM
RKWI-SUR-HEA-14783,B0MTJ3H14L,Surf Excel Health & Wellness Product (Pack of 3),Surf Excel,Health & Wellness,Appario Retail Private Ltd,154.12,130.85,15.1,923,4.1,24715,True,https://www.amazon.in/dp/B0MTJ3H14L
RKWI-PAM-HOM-14784,B0A78HRRWJ,Pampers Home Care Product (250ml),Pampers,Home Care,Cocoblu Retail,2423.82,1730.61,28.6,836,3.9,22733,True,https://www.amazon.in/dp/B0A78HRRWJ
RKWI-VAS-HOM-14785,B0EW0U5NQW,Vaseline Home Care Product (500g),Vaseline,Home Care,Appario Retail Private Ltd,845.46,773.6,8.5,380,4.5,11309,False,https://www.amazon.in/dp/B0EW0U5NQW
RKWI-PAM-BEA-14786,B0M1EAVIRI,Pampers Beauty & Hygiene Product (750ml),Pampers,Beauty & Hygiene,Appario Retail Private Ltd,2473.29,2000.89,19.1,821,4.8,18552,True,https://www.amazon.in/dp/B0M1EAVIRI
RKWI-PON-HOM-14787,B0YPSTKO0I,Pond's Home Care Product (100g),Pond's,Home Care,Appario Retail Private Ltd,2325.56,2018.59,13.2,27,4.7,21325,False,https://www.amazon.in/dp/B0YPSTKO0I
RKWI-ARI-HEA-14788,B03RE138AQ,Ariel Health & Wellness Product (Pack of 3),Ariel,Health & Wellness,RK World InfoCom Private Limited,363.46,274.41,24.5,989,3.8,5450,False,https://www.amazon.in/dp/B03RE138AQ
RKWI-HIM-HEA-14789,B0LPOWQH01,Himalaya Health & Wellness Product (500g),Himalaya,Health & Wellness,Cocoblu Retail,1862.37,1523.42,18.2,298,4.0,12872,True,https://www.amazon.in/dp/B0LPOWQH01
RKWI-PAM-PER-14790,B0GN109DZU,Pampers Personal Care Product (250ml),Pampers,Personal Care,RK World InfoCom Private Limited,770.8,699.12,9.3,42,4.7,3674,True,https://www.amazon.in/dp/B0GN109DZU
RKWI-SEN-BEA-14791,B0CPXBF9XF,Sensodyne Beauty & Hygiene Product (250ml),Sensodyne,Beauty & Hygiene,Appario Retail Private Ltd,2084.64,1628.1,21.9,636,3.7,4589,False,https://www.amazon.in/dp/B0CPXBF9XF
RKWI-SUR-HEA-14792,B01NVX3RRH,Surf Excel Health & Wellness Product (750ml),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,1611.39,1464.75,9.1,189,4.3,25,True,https://www.amazon.in/dp/B01NVX3RRH
RKWI-L'O-HOM-14793,B0DO80N51E,L'Oreal Home Care Product (250ml),L'Oreal,Home Care,Appario Retail Private Ltd,796.13,701.39,11.9,190,3.5,4660,True,https://www.amazon.in/dp/B0DO80N51E
RKWI-L'O-PER-14794,B0GK5298RG,L'Oreal Personal Care Product (1L),L'Oreal,Personal Care,RK World InfoCom Private Limited,1426.08,1013.94,28.9,814,3.6,21154,True,https://www.amazon.in/dp/B0GK5298RG
RKWI-PON-HOM-14795,B0XUEAGSLL,Pond's Home Care Product (Single Unit),Pond's,Home Care,RK World InfoCom Private Limited,1160.77,834.59,28.1,370,3.9,24862,True,https://www.amazon.in/dp/B0XUEAGSLL
RKWI-VAS-BEA-14796,B0AZGLIU32,Vaseline Beauty & Hygiene Product (250ml),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,1742.88,1373.39,21.2,895,4.2,4584,True,https://www.amazon.in/dp/B0AZGLIU32
RKWI-VAS-HOM-14797,B0U4EG7ASH,Vaseline Home Care Product (250ml),Vaseline,Home Care,Cloudtail India,2142.19,1893.7,11.6,917,4.2,16899,True,https://www.amazon.in/dp/B0U4EG7ASH
RKWI-L'O-BAB-14798,B0K7XOHAVK,L'Oreal Baby Care Product (750ml),L'Oreal,Baby Care,RK World InfoCom Private Limited,1215.14,1147.09,5.6,583,4.7,20304,True,https://www.amazon.in/dp/B0K7XOHAVK
RKWI-SUR-BEA-14799,B0TELQ8YHS,Surf Excel Beauty & Hygiene Product (1L),Surf Excel,Beauty & Hygiene,RK World InfoCom Private Limited,2253.31,1904.05,15.5,349,3.7,13509,True,https://www.amazon.in/dp/B0TELQ8YHS
RKWI-COL-HOM-14800,B0KLNMFPCI,Colgate Home Care Product (Pack of 3),Colgate,Home Care,Cloudtail India,759.44,661.47,12.9,502,4.6,23946,True,https://www.amazon.in/dp/B0KLNMFPCI
RKWI-DET-HOM-14801,B0CX2RCQU6,Dettol Home Care Product (500g),Dettol,Home Care,RK World InfoCom Private Limited,2111.15,1986.59,5.9,77,4.4,17030,True,https://www.amazon.in/dp/B0CX2RCQU6
RKWI-ARI-BEA-14802,B0NP098T09,Ariel Beauty & Hygiene Product (1L),Ariel,Beauty & Hygiene,RK World InfoCom Private Limited,1700.52,1477.75,13.1,257,4.4,1160,True,https://www.amazon.in/dp/B0NP098T09
RKWI-NIV-BAB-14803,B0ZVN3BKYE,Nivea Baby Care Product (250ml),Nivea,Baby Care,Cocoblu Retail,784.61,677.12,13.7,852,3.6,15811,False,https://www.amazon.in/dp/B0ZVN3BKYE
RKWI-VAS-HOM-14804,B0LSI6L5SO,Vaseline Home Care Product (Pack of 2),Vaseline,Home Care,Cloudtail India,349.78,273.88,21.7,393,3.7,4119,True,https://www.amazon.in/dp/B0LSI6L5SO
RKWI-HIM-HOM-14805,B0U13YMQL4,Himalaya Home Care Product (1L),Himalaya,Home Care,RK World InfoCom Private Limited,1688.4,1333.84,21.0,422,4.8,5165,False,https://www.amazon.in/dp/B0U13YMQL4
RKWI-PAM-HOM-14806,B0YKOR6EW0,Pampers Home Care Product (100g),Pampers,Home Care,RK World InfoCom Private Limited,638.47,586.75,8.1,842,4.1,15631,True,https://www.amazon.in/dp/B0YKOR6EW0
RKWI-DOV-HOM-14807,B0HK4RQSFL,Dove Home Care Product (250ml),Dove,Home Care,RK World InfoCom Private Limited,1206.76,989.54,18.0,812,3.9,12433,True,https://www.amazon.in/dp/B0HK4RQSFL
RKWI-COL-PER-14808,B0D6CJI0UU,Colgate Personal Care Product (750ml),Colgate,Personal Care,Cocoblu Retail,1831.94,1384.95,24.4,471,3.7,12464,True,https://www.amazon.in/dp/B0D6CJI0UU
RKWI-HIM-BAB-14809,B0H25ESAI4,Himalaya Baby Care Product (Pack of 2),Himalaya,Baby Care,RK World InfoCom Private Limited,680.77,545.98,19.8,948,4.1,7288,True,https://www.amazon.in/dp/B0H25ESAI4
RKWI-VAS-BEA-14810,B0T0A50LTT,Vaseline Beauty & Hygiene Product (250ml),Vaseline,Beauty & Hygiene,Appario Retail Private Ltd,415.52,299.59,27.9,646,4.2,10138,True,https://www.amazon.in/dp/B0T0A50LTT
RKWI-L'O-BAB-14811,B07IH8UCCC,L'Oreal Baby Care Product (1L),L'Oreal,Baby Care,RK World InfoCom Private Limited,136.76,97.65,28.6,655,3.6,1991,False,https://www.amazon.in/dp/B07IH8UCCC
RKWI-SUR-BAB-14812,B0Z4KWP7M3,Surf Excel Baby Care Product (250ml),Surf Excel,Baby Care,RK World InfoCom Private Limited,886.61,787.31,11.2,416,4.5,12975,True,https://www.amazon.in/dp/B0Z4KWP7M3
RKWI-SUR-HOM-14813,B04Y3T55M3,Surf Excel Home Care Product (500g),Surf Excel,Home Care,Appario Retail Private Ltd,1351.61,1204.28,10.9,565,4.2,16812,True,https://www.amazon.in/dp/B04Y3T55M3
RKWI-VAS-HOM-14814,B0ATD7BWS3,Vaseline Home Care Product (100g),Vaseline,Home Care,RK World InfoCom Private Limited,2173.35,1969.06,9.4,888,4.5,13598,True,https://www.amazon.in/dp/B0ATD7BWS3
RKWI-PON-HEA-14815,B05FRHCSJ6,Pond's Health & Wellness Product (100g),Pond's,Health & Wellness,RK World InfoCom Private Limited,622.37,540.84,13.1,29,4.6,16791,True,https://www.amazon.in/dp/B05FRHCSJ6
RKWI-DET-ORA-14816,B0Y5HTV9WI,Dettol Oral Care Product (Pack of 3),Dettol,Oral Care,RK World InfoCom Private Limited,1216.05,877.99,27.8,508,3.7,14736,True,https://www.amazon.in/dp/B0Y5HTV9WI
RKWI-COL-BEA-14817,B0NZCVBCIL,Colgate Beauty & Hygiene Product (1L),Colgate,Beauty & Hygiene,RK World InfoCom Private Limited,1806.04,1468.31,18.7,880,4.3,14396,True,https://www.amazon.in/dp/B0NZCVBCIL
RKWI-PAM-HOM-14818,B0E7RFKVDE,Pampers Home Care Product (750ml),Pampers,Home Care,RK World InfoCom Private Limited,819.59,585.19,28.6,991,4.0,23440,True,https://www.amazon.in/dp/B0E7RFKVDE
RKWI-SEN-BAB-14819,B0BBFYV6WX,Sensodyne Baby Care Product (Pack of 2),Sensodyne,Baby Care,Appario Retail Private Ltd,926.64,755.21,18.5,521,4.8,15825,True,https://www.amazon.in/dp/B0BBFYV6WX
RKWI-SEN-PER-14820,B0LZZFQZNF,Sensodyne Personal Care Product (250ml),Sensodyne,Personal Care,RK World InfoCom Private Limited,903.03,724.23,19.8,441,4.0,10155,True,https://www.amazon.in/dp/B0LZZFQZNF
RKWI-VAS-HEA-14821,B0C3RSHUY1,Vaseline Health & Wellness Product (Single Unit),Vaseline,Health & Wellness,RK World InfoCom Private Limited,2143.9,1955.24,8.8,533,3.6,651,True,https://www.amazon.in/dp/B0C3RSHUY1
RKWI-COL-PER-14822,B0YXBXAGRX,Colgate Personal Care Product (1L),Colgate,Personal Care,Cocoblu Retail,752.58,660.01,12.3,42,3.9,23079,False,https://www.amazon.in/dp/B0YXBXAGRX
RKWI-VAS-PER-14823,B0Q2GQ4R40,Vaseline Personal Care Product (500g),Vaseline,Personal Care,Cocoblu Retail,434.92,365.77,15.9,274,3.8,2167,True,https://www.amazon.in/dp/B0Q2GQ4R40
RKWI-PAM-BAB-14824,B03LUTZEW6,Pampers Baby Care Product (1L),Pampers,Baby Care,Appario Retail Private Ltd,2487.3,1778.42,28.5,532,4.6,273,True,https://www.amazon.in/dp/B03LUTZEW6
RKWI-DET-ORA-14825,B0VSR9F72D,Dettol Oral Care Product (Pack of 3),Dettol,Oral Care,RK World InfoCom Private Limited,2138.49,1800.61,15.8,604,4.8,24312,False,https://www.amazon.in/dp/B0VSR9F72D
RKWI-PON-BEA-14826,B05J27ES0R,Pond's Beauty & Hygiene Product (750ml),Pond's,Beauty & Hygiene,Appario Retail Private Ltd,499.85,419.37,16.1,275,4.3,8268,True,https://www.amazon.in/dp/B05J27ES0R
RKWI-PON-ORA-14827,B0E21AZP87,Pond's Oral Care Product (250ml),Pond's,Oral Care,RK World InfoCom Private Limited,688.59,523.33,24.0,614,4.6,3663,True,https://www.amazon.in/dp/B0E21AZP87
RKWI-HIM-HOM-14828,B0AMGCDJHR,Himalaya Home Care Product (750ml),Himalaya,Home Care,RK World InfoCom Private Limited,2060.51,1514.47,26.5,306,4.1,16077,True,https://www.amazon.in/dp/B0AMGCDJHR
RKWI-ARI-HOM-14829,B05TN2M3PR,Ariel Home Care Product (Pack of 2),Ariel,Home Care,RK World InfoCom Private Limited,371.01,304.97,17.8,74,3.9,23639,False,https://www.amazon.in/dp/B05TN2M3PR
RKWI-DOV-PER-14830,B0VB9DR3LN,Dove Personal Care Product (500g),Dove,Personal Care,Appario Retail Private Ltd,313.88,280.61,10.6,213,4.2,16812,True,https://www.amazon.in/dp/B0VB9DR3LN
RKWI-DET-PER-14831,B0TUXY80YM,Dettol Personal Care Product (Single Unit),Dettol,Personal Care,RK World InfoCom Private Limited,1959.65,1465.82,25.2,269,4.1,22632,True,https://www.amazon.in/dp/B0TUXY80YM
RKWI-COL-BAB-14832,B03QE6H9ZY,Colgate Baby Care Product (250ml),Colgate,Baby Care,Appario Retail Private Ltd,2070.69,1592.36,23.1,604,4.2,14801,True,https://www.amazon.in/dp/B03QE6H9ZY
RKWI-COL-ORA-14833,B08E9UON2F,Colgate Oral Care Product (500g),Colgate,Oral Care,Appario Retail Private Ltd,1608.83,1502.65,6.6,730,3.9,3445,True,https://www.amazon.in/dp/B08E9UON2F
RKWI-SUR-ORA-14834,B00PM06D5L,Surf Excel Oral Care Product (500g),Surf Excel,Oral Care,RK World InfoCom Private Limited,631.51,534.89,15.3,253,4.2,14399,True,https://www.amazon.in/dp/B00PM06D5L
RKWI-DET-BAB-14835,B0WC52INM9,Dettol Baby Care Product (Pack of 2),Dettol,Baby Care,RK World InfoCom Private Limited,1114.6,984.19,11.7,996,3.8,3763,True,https://www.amazon.in/dp/B0WC52INM9
RKWI-SUR-ORA-14836,B0FY1WRC2V,Surf Excel Oral Care Product (1L),Surf Excel,Oral Care,RK World InfoCom Private Limited,2116.41,1864.56,11.9,452,3.8,3208,True,https://www.amazon.in/dp/B0FY1WRC2V
RKWI-VAS-ORA-14837,B0WJNJUBHP,Vaseline Oral Care Product (Pack of 2),Vaseline,Oral Care,Appario Retail Private Ltd,1862.4,1618.43,13.1,393,3.6,17568,True,https://www.amazon.in/dp/B0WJNJUBHP
RKWI-DOV-ORA-14838,B0NRZUK6Q6,Dove Oral Care Product (Pack of 2),Dove,Oral Care,RK World InfoCom Private Limited,523.43,468.47,10.5,421,4.9,4110,False,https://www.amazon.in/dp/B0NRZUK6Q6
RKWI-COL-HEA-14839,B07C8N365Z,Colgate Health & Wellness Product (Single Unit),Colgate,Health & Wellness,Cocoblu Retail,1016.61,826.5,18.7,940,3.7,9336,True,https://www.amazon.in/dp/B07C8N365Z
RKWI-NIV-HEA-14840,B008CR74I6,Nivea Health & Wellness Product (1L),Nivea,Health & Wellness,Cocoblu Retail,1068.27,863.16,19.2,989,4.9,19490,True,https://www.amazon.in/dp/B008CR74I6
RKWI-ARI-HOM-14841,B0DFJYNTAW,Ariel Home Care Product (Pack of 2),Ariel,Home Care,RK World InfoCom Private Limited,1731.85,1473.8,14.9,195,3.9,10083,False,https://www.amazon.in/dp/B0DFJYNTAW
RKWI-DOV-ORA-14842,B01FA22GH9,Dove Oral Care Product (250ml),Dove,Oral Care,Appario Retail Private Ltd,1618.52,1406.49,13.1,988,4.6,5991,True,https://www.amazon.in/dp/B01FA22GH9
RKWI-ARI-BEA-14843,B0Y27TJV1N,Ariel Beauty & Hygiene Product (500g),Ariel,Beauty & Hygiene,Cocoblu Retail,290.83,234.99,19.2,260,4.3,10084,False,https://www.amazon.in/dp/B0Y27TJV1N
RKWI-L'O-BEA-14844,B01HCFJN64,L'Oreal Beauty & Hygiene Product (750ml),L'Oreal,Beauty & Hygiene,Appario Retail Private Ltd,2325.34,2188.14,5.9,844,3.7,19372,True,https://www.amazon.in/dp/B01HCFJN64
RKWI-PAM-HOM-14845,B0ANX1DP8C,Pampers Home Care Product (Single Unit),Pampers,Home Care,RK World InfoCom Private Limited,739.96,594.19,19.7,950,4.3,1361,True,https://www.amazon.in/dp/B0ANX1DP8C
RKWI-NIV-PER-14846,B0R567FCP4,Nivea Personal Care Product (500g),Nivea,Personal Care,Cloudtail India,2414.12,2027.86,16.0,947,3.6,13998,False,https://www.amazon.in/dp/B0R567FCP4
RKWI-PON-BEA-14847,B01EOVDIFK,Pond's Beauty & Hygiene Product (100g),Pond's,Beauty & Hygiene,Cloudtail India,1287.08,1112.04,13.6,179,4.9,5962,True,https://www.amazon.in/dp/B01EOVDIFK
RKWI-DET-BAB-14848,B044FGCRCM,Dettol Baby Care Product (Single Unit),Dettol,Baby Care,RK World InfoCom Private Limited,2312.18,1939.92,16.1,351,4.1,18128,True,https://www.amazon.in/dp/B044FGCRCM
RKWI-SEN-ORA-14849,B01JUSUB0I,Sensodyne Oral Care Product (Pack of 2),Sensodyne,Oral Care,RK World InfoCom Private Limited,1108.6,911.27,17.8,896,4.0,15238,True,https://www.amazon.in/dp/B01JUSUB0I
RKWI-DOV-BEA-14850,B0TZQNEGJ5,Dove Beauty & Hygiene Product (Single Unit),Dove,Beauty & Hygiene,Appario Retail Private Ltd,1187.68,1104.54,7.0,764,4.8,11744,True,https://www.amazon.in/dp/B0TZQNEGJ5
RKWI-ARI-HOM-14851,B0OPQH5LKR,Ariel Home Care Product (1L),Ariel,Home Care,RK World InfoCom Private Limited,896.13,637.15,28.9,538,4.4,10761,False,https://www.amazon.in/dp/B0OPQH5LKR
RKWI-DET-BAB-14852,B0R75UMLPY,Dettol Baby Care Product (750ml),Dettol,Baby Care,Appario Retail Private Ltd,2498.93,2348.99,6.0,75,4.6,8968,True,https://www.amazon.in/dp/B0R75UMLPY
RKWI-SUR-BEA-14853,B09YIO0EMK,Surf Excel Beauty & Hygiene Product (Pack of 2),Surf Excel,Beauty & Hygiene,Cloudtail India,232.57,189.78,18.4,226,3.9,5332,True,https://www.amazon.in/dp/B09YIO0EMK
RKWI-SUR-BAB-14854,B0EYEQIJIW,Surf Excel Baby Care Product (Single Unit),Surf Excel,Baby Care,Cloudtail India,1959.19,1843.6,5.9,187,3.6,13143,True,https://www.amazon.in/dp/B0EYEQIJIW
RKWI-L'O-BAB-14855,B0ESY2Y1HT,L'Oreal Baby Care Product (Single Unit),L'Oreal,Baby Care,Appario Retail Private Ltd,1273.78,1161.69,8.8,651,3.6,22749,True,https://www.amazon.in/dp/B0ESY2Y1HT
RKWI-PAM-HOM-14856,B0AMYJDIT0,Pampers Home Care Product (1L),Pampers,Home Care,RK World InfoCom Private Limited,1400.51,1305.28,6.8,579,3.6,15505,False,https://www.amazon.in/dp/B0AMYJDIT0
RKWI-SEN-HEA-14857,B08W66J7XO,Sensodyne Health & Wellness Product (500g),Sensodyne,Health & Wellness,Cloudtail India,2217.65,1931.57,12.9,583,4.2,3719,False,https://www.amazon.in/dp/B08W66J7XO
RKWI-DOV-PER-14858,B0XEHH8QC7,Dove Personal Care Product (500g),Dove,Personal Care,RK World InfoCom Private Limited,1130.17,857.8,24.1,416,3.8,16113,True,https://www.amazon.in/dp/B0XEHH8QC7
RKWI-NIV-HOM-14859,B0Y8X66TQY,Nivea Home Care Product (750ml),Nivea,Home Care,RK World InfoCom Private Limited,1495.31,1257.56,15.9,172,4.8,17108,True,https://www.amazon.in/dp/B0Y8X66TQY
RKWI-ARI-HOM-14860,B0Q5W8KD5P,Ariel Home Care Product (500g),Ariel,Home Care,RK World InfoCom Private Limited,939.4,677.31,27.9,777,4.8,24388,True,https://www.amazon.in/dp/B0Q5W8KD5P
RKWI-ARI-BEA-14861,B0O841F6IM,Ariel Beauty & Hygiene Product (750ml),Ariel,Beauty & Hygiene,RK World InfoCom Private Limited,1865.12,1743.89,6.5,834,4.5,1992,True,https://www.amazon.in/dp/B0O841F6IM
RKWI-SEN-HOM-14862,B0427QXB1J,Sensodyne Home Care Product (Single Unit),Sensodyne,Home Care,RK World InfoCom Private Limited,2277.67,2015.74,11.5,379,4.7,1139,False,https://www.amazon.in/dp/B0427QXB1J
RKWI-HIM-HOM-14863,B0JQVIT8XP,Himalaya Home Care Product (500g),Himalaya,Home Care,RK World InfoCom Private Limited,777.03,721.08,7.2,67,4.8,16244,True,https://www.amazon.in/dp/B0JQVIT8XP
RKWI-NIV-BEA-14864,B0PAOP60QW,Nivea Beauty & Hygiene Product (750ml),Nivea,Beauty & Hygiene,Cocoblu Retail,1901.16,1747.17,8.1,539,4.0,23372,True,https://www.amazon.in/dp/B0PAOP60QW
RKWI-PAM-HOM-14865,B02BMHN3Q7,Pampers Home Care Product (1L),Pampers,Home Care,Appario Retail Private Ltd,745.63,659.14,11.6,586,3.7,5397,True,https://www.amazon.in/dp/B02BMHN3Q7
RKWI-HIM-BEA-14866,B0A59OBNNQ,Himalaya Beauty & Hygiene Product (Single Unit),Himalaya,Beauty & Hygiene,Appario Retail Private Ltd,1429.91,1088.16,23.9,445,4.1,16921,True,https://www.amazon.in/dp/B0A59OBNNQ
RKWI-NIV-BAB-14867,B01QTQBQQX,Nivea Baby Care Product (250ml),Nivea,Baby Care,RK World InfoCom Private Limited,1394.72,984.67,29.4,219,4.4,20845,True,https://www.amazon.in/dp/B01QTQBQQX
RKWI-VAS-BEA-14868,B0FPJYXVSY,Vaseline Beauty & Hygiene Product (Pack of 3),Vaseline,Beauty & Hygiene,Cloudtail India,1601.12,1357.75,15.2,137,4.7,3747,False,https://www.amazon.in/dp/B0FPJYXVSY
RKWI-VAS-HOM-14869,B0KL5YO9G8,Vaseline Home Care Product (Pack of 3),Vaseline,Home Care,RK World InfoCom Private Limited,2491.18,1925.68,22.7,67,4.6,16783,False,https://www.amazon.in/dp/B0KL5YO9G8
RKWI-DOV-BEA-14870,B0RY1T81PN,Dove Beauty & Hygiene Product (Single Unit),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,1950.73,1853.19,5.0,215,4.0,6956,True,https://www.amazon.in/dp/B0RY1T81PN
RKWI-NIV-ORA-14871,B0SB65PDB1,Nivea Oral Care Product (Pack of 3),Nivea,Oral Care,RK World InfoCom Private Limited,1473.66,1133.24,23.1,423,3.8,23905,True,https://www.amazon.in/dp/B0SB65PDB1
RKWI-ARI-BEA-14872,B09H6BBHBO,Ariel Beauty & Hygiene Product (Pack of 3),Ariel,Beauty & Hygiene,Appario Retail Private Ltd,1757.16,1521.7,13.4,789,4.5,6543,True,https://www.amazon.in/dp/B09H6BBHBO
RKWI-VAS-BAB-14873,B058UFKGGK,Vaseline Baby Care Product (Pack of 2),Vaseline,Baby Care,Appario Retail Private Ltd,300.22,235.97,21.4,343,4.5,10459,True,https://www.amazon.in/dp/B058UFKGGK
RKWI-HIM-BAB-14874,B019WPDW8O,Himalaya Baby Care Product (Pack of 3),Himalaya,Baby Care,RK World InfoCom Private Limited,2371.95,1774.22,25.2,41,3.7,7183,True,https://www.amazon.in/dp/B019WPDW8O
RKWI-L'O-BEA-14875,B0X80ZILW2,L'Oreal Beauty & Hygiene Product (250ml),L'Oreal,Beauty & Hygiene,Appario Retail Private Ltd,448.03,370.52,17.3,702,3.6,19053,True,https://www.amazon.in/dp/B0X80ZILW2
RKWI-COL-HOM-14876,B0SGKDTPLI,Colgate Home Care Product (500g),Colgate,Home Care,RK World InfoCom Private Limited,1631.83,1468.65,10.0,631,3.6,19370,True,https://www.amazon.in/dp/B0SGKDTPLI
RKWI-PAM-ORA-14877,B0IBDXK4BI,Pampers Oral Care Product (250ml),Pampers,Oral Care,Cocoblu Retail,370.44,308.58,16.7,413,4.2,656,True,https://www.amazon.in/dp/B0IBDXK4BI
RKWI-VAS-PER-14878,B0N5Z1LYHB,Vaseline Personal Care Product (Single Unit),Vaseline,Personal Care,RK World InfoCom Private Limited,1592.22,1165.51,26.8,844,4.2,12833,True,https://www.amazon.in/dp/B0N5Z1LYHB
RKWI-PON-ORA-14879,B0FXHP9VGO,Pond's Oral Care Product (Pack of 2),Pond's,Oral Care,RK World InfoCom Private Limited,1818.77,1304.06,28.3,285,3.8,9715,True,https://www.amazon.in/dp/B0FXHP9VGO
RKWI-HIM-BAB-14880,B0XXGR809J,Himalaya Baby Care Product (Single Unit),Himalaya,Baby Care,RK World InfoCom Private Limited,2431.84,2074.36,14.7,177,4.7,14218,True,https://www.amazon.in/dp/B0XXGR809J
RKWI-SUR-HEA-14881,B0E33QQ54R,Surf Excel Health & Wellness Product (1L),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,1048.63,758.16,27.7,810,4.9,18570,True,https://www.amazon.in/dp/B0E33QQ54R
RKWI-SUR-HOM-14882,B00WF5LKM5,Surf Excel Home Care Product (Pack of 3),Surf Excel,Home Care,Appario Retail Private Ltd,1186.19,998.77,15.8,180,4.8,24638,True,https://www.amazon.in/dp/B00WF5LKM5
RKWI-PAM-BEA-14883,B0T73PAC7W,Pampers Beauty & Hygiene Product (1L),Pampers,Beauty & Hygiene,RK World InfoCom Private Limited,2107.09,1563.46,25.8,983,4.7,15534,False,https://www.amazon.in/dp/B0T73PAC7W
RKWI-ARI-ORA-14884,B0QEH0Q6SS,Ariel Oral Care Product (100g),Ariel,Oral Care,Cocoblu Retail,230.0,171.35,25.5,10,4.2,1561,False,https://www.amazon.in/dp/B0QEH0Q6SS
RKWI-PON-HEA-14885,B0778SSWOM,Pond's Health & Wellness Product (Single Unit),Pond's,Health & Wellness,RK World InfoCom Private Limited,1380.92,1299.45,5.9,101,4.0,24744,True,https://www.amazon.in/dp/B0778SSWOM
RKWI-DET-BAB-14886,B01TT5XS7P,Dettol Baby Care Product (1L),Dettol,Baby Care,Appario Retail Private Ltd,900.45,854.53,5.1,316,4.1,8857,True,https://www.amazon.in/dp/B01TT5XS7P
RKWI-NIV-HEA-14887,B0GBQS6G8Z,Nivea Health & Wellness Product (100g),Nivea,Health & Wellness,RK World InfoCom Private Limited,1869.84,1510.83,19.2,56,4.3,20072,False,https://www.amazon.in/dp/B0GBQS6G8Z
RKWI-L'O-HEA-14888,B0QQ6WA62M,L'Oreal Health & Wellness Product (Pack of 3),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,271.51,209.61,22.8,558,4.7,7121,True,https://www.amazon.in/dp/B0QQ6WA62M
RKWI-DET-ORA-14889,B085KMTPSB,Dettol Oral Care Product (Single Unit),Dettol,Oral Care,RK World InfoCom Private Limited,1737.28,1497.54,13.8,513,4.2,17700,True,https://www.amazon.in/dp/B085KMTPSB
RKWI-VAS-ORA-14890,B0X91V7DCW,Vaseline Oral Care Product (Pack of 3),Vaseline,Oral Care,Appario Retail Private Ltd,1812.63,1312.34,27.6,924,4.4,10812,False,https://www.amazon.in/dp/B0X91V7DCW
RKWI-PAM-BEA-14891,B0TR6BLWH0,Pampers Beauty & Hygiene Product (Pack of 3),Pampers,Beauty & Hygiene,RK World InfoCom Private Limited,2293.06,1921.58,16.2,462,4.2,18350,True,https://www.amazon.in/dp/B0TR6BLWH0
RKWI-L'O-HEA-14892,B0NM5DAD7V,L'Oreal Health & Wellness Product (250ml),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,1034.68,942.59,8.9,956,4.5,23801,True,https://www.amazon.in/dp/B0NM5DAD7V
RKWI-PAM-BAB-14893,B0D8WHV87W,Pampers Baby Care Product (250ml),Pampers,Baby Care,RK World InfoCom Private Limited,465.59,361.76,22.3,324,4.9,13962,True,https://www.amazon.in/dp/B0D8WHV87W
RKWI-NIV-BAB-14894,B0FK0VWXJV,Nivea Baby Care Product (Pack of 2),Nivea,Baby Care,Cloudtail India,584.3,418.94,28.3,120,4.3,5920,False,https://www.amazon.in/dp/B0FK0VWXJV
RKWI-SUR-BAB-14895,B0H228MF9L,Surf Excel Baby Care Product (1L),Surf Excel,Baby Care,Cocoblu Retail,2038.59,1471.86,27.8,660,4.2,14448,True,https://www.amazon.in/dp/B0H228MF9L
